uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,class
spotify:track:2cxU72H3CkiHJKiJhOj1Rm,Home With Her,John Gurney,1cn7hpmFEpidzWJySGCTJF,5kgTIWW6pk1nUfFSyVViQl,Home With Her,179230,False,35,0.731,0.614,7,-7.525,0,0.0628,0.137,1.3e-05,0.151,0.508,80.025,22
spotify:track:6p3tET0bTKLDv4iF0hl0p2,Try Saying Goodbye,John King,32Cj2WsRALt1SCWaPBR9QP,4JtQiwXOtyA8WVaHYR3NhG,Try Saying Goodbye,181630,False,6,0.432,0.77,5,-7.076,1,0.0331,0.0117,0.0,0.0849,0.335,93.858,9
spotify:track:7kCXmYJeltdnCMMsfwaCsf,Thought About You,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,0LPzkET4jAcOUbkrGagdI4,Thought About You,225694,False,0,0.563,0.745,2,-4.753,1,0.0288,0.24,4.96e-05,0.11,0.28,121.015,7
spotify:track:0y4CZzUZKjays43Cw0AtRs,Good as You,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,3MRoYlIQMPXc37Rmg3p2es,Good as You,192053,False,0,0.634,0.516,8,-6.05,1,0.0373,0.4,0.0,0.142,0.769,153.831,5
spotify:track:3yOs8FffuG6hPbzQG9lIqV,I Don't Know About You,Chris Lane,68abRTdO4meYReMWHvBYb0,5gzfsecJfxWOdWwnFT7LsR,Laps Around The Sun,207933,False,66,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,3
spotify:track:6HdZquZOX4YcDlAP7GKD2A,Miss Me More,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,4m7BydC6hXAQSnMn6ArAZx,Unapologetically,192840,False,0,0.644,0.713,9,-7.148,0,0.0547,0.0144,0.0,0.0829,0.468,95.999,0
spotify:track:0QFvybNsiwupz72jpQWxKn,That's How You Got It,John Gurney,1cn7hpmFEpidzWJySGCTJF,7kpHgUKH8pcFL9ThzANrNE,That's How You Got It,184746,False,36,0.673,0.683,4,-4.224,1,0.0321,0.00181,1.06e-05,0.099,0.824,89.984,9
spotify:track:43CFDpciGFDm226POTLEXU,Love Someone,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,1NUKNYLtePSiZnQj0QeZlo,Brett Eldredge,211720,False,57,0.423,0.813,9,-5.011,1,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,9
spotify:track:16HAr3eu7TCbeJ0IOJLQxY,Alcohol You Later,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,36Hros61c2dlrO3A5ZapaW,Mitchell Tenpenny - EP,187368,False,0,0.668,0.595,8,-6.977,1,0.0373,0.0252,0.0,0.0978,0.459,99.973,9
spotify:track:7xELq8WliIctkuvWXONX6d,Closer To You,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,2MeiGrtUTDghhGTImZuF42,Closer To You,187321,False,0,0.662,0.685,4,-4.561,0,0.0302,0.125,0.0,0.0961,0.447,111.964,22
spotify:track:54K7AZoGpQklpygKrxZlKN,Living,Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,45fVgJb5lmzatX9VZ4yzSO,The Mountain,222146,False,61,0.517,0.813,1,-6.325,1,0.0558,0.0153,0.0,0.106,0.444,83.005,1
spotify:track:5eDvChP4WAPPrtaQeI9MhT,Beer Never Broke My Heart,Luke Combs,718COspgdWOnwOFpJHRZHS,4NiEW0J6PCsvdxS2ocAqtd,Beer Never Broke My Heart,186800,False,0,0.54,0.863,1,-4.483,1,0.0481,0.0138,0.0,0.0871,0.64,77.0,6
spotify:track:0u3zalSKQIUJ0foEGILmxe,GIRL,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,2gTENOPxvxQmQswzVQ8v1u,GIRL,250664,False,0,0.44,0.793,6,-3.95,1,0.0502,0.0677,0.0,0.0788,0.447,143.599,17
spotify:track:6ERR6e7h6wCqGoz1TjiUJb,Knockin' Boots,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,4Q9RAjO1YjXgn5ErqvoNnS,Knockin' Boots,199382,False,66,0.739,0.682,2,-3.728,1,0.205,0.129,0.0,0.328,0.634,131.983,24
spotify:track:4bZsLI9lZgSu3MN99kDbic,In Between,Scotty McCreery,6ZV6lGY0prbqpTD0Md8i29,3OTNvYUGlsb091nCxTMRON,Seasons Change,221600,False,0,0.592,0.928,11,-5.403,1,0.0557,0.0166,1.38e-05,0.123,0.391,121.997,3
spotify:track:4kKgn11J60MHCrfS4AfbIm,Talk You Out Of It,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,6OWE1lqiV8GPpj9Kn4Rc32,Florida Georgia Line,202920,False,0,0.652,0.712,4,-4.588,1,0.0388,0.596,0.0,0.0814,0.553,120.063,22
spotify:track:1OxdfwY8faL2y35bCUn3kK,One Heart To Another,Maddie & Tae,34bhyY8jfKez7uKakMfy4y,5SGkWkCxDBxdiMZZ92ToFn,One Heart To Another,218413,False,29,0.642,0.408,6,-7.518,1,0.0264,0.326,2.79e-05,0.0982,0.283,129.995,8
spotify:track:76jICtPC51cXmetYVnOqHu,That Old Truck,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,2IhkYeQlcDrxdLzB2sUBDt,That Old Truck,212026,False,0,0.601,0.635,1,-7.248,1,0.032,0.388,2.02e-05,0.187,0.629,93.466,7
spotify:track:7GW2dqJ13S3UutqzSuvzlR,Somebody's Daughter,Tenille Townes,3TyeX0lk4B7k56ukfzEE0z,5JANosOg20QAjkayyPeb2I,Somebody's Daughter,226666,False,0,0.479,0.859,0,-5.208,1,0.0395,0.00206,0.0,0.123,0.537,173.924,17
spotify:track:0IedgQjjJ8Ad4B3UDQ5Lyn,Fragments of Time (feat. Todd Edwards),Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,4m2880jivSbbyEGAKfITCa,Random Access Memories,279773,False,60,0.807,0.51,0,-9.729,1,0.0433,0.041,0.115,0.104,0.961,130.118,1
spotify:track:69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,4m2880jivSbbyEGAKfITCa,Random Access Memories,369626,False,75,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,5
spotify:track:5oPDm3evplwHn3HxsSwlP4,Volcanology,Brooklyn,2JbuFYoAXl4nJIgqo6jM7G,2DuZzNiZC5qQa8F0qxqU5W,Volcanology - Single,214000,False,19,0.593,0.862,2,-4.005,1,0.0347,0.0241,3.33e-06,0.042,0.847,97.061,9
spotify:track:0as2FkOPwyZJnCqlDeUlmQ,Haunted,Poe,2Kl8iFAUJmtmyP1Sab1paD,4Tp1Qe55NaNCWNyK0Crjy9,Haunted,320240,False,0,0.495,0.867,1,-7.623,0,0.0606,0.0266,0.000601,0.293,0.5,85.968,22
spotify:track:0wIhWLNLIOmzQ89B3rtTd3,It's Not Over,Daughtry,5P5FTygHyx2G57oszR3Wot,7MEQdKzqoG2QJYcT2XEKsW,Daughtry,215026,False,56,0.426,0.92,10,-3.243,0,0.0599,0.0559,0.0,0.245,0.296,145.944,12
spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,3PWEGZ6CYvXRnr0JCECsDe,Move Along,244826,False,60,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,22
spotify:track:5ZcmP16SFTTgHT7WyZYWNQ,Spiderwebs,No Doubt,0cQbJU1aAzvbEmTuljWLlF,5fSlrmZPalwAAQDwu6shK2,The Singles Collection,266706,False,42,0.484,0.925,10,-4.046,1,0.058,0.0373,1.72e-06,0.248,0.66,143.246,25
spotify:track:0yOejql4hrkoB3VYqpvtnW,Paint Yourself,White Denim,0RdRumkn2UydUjqytNJ2Cp,4O0EdwPJSNHeOgYO5csvPf,Fits (Expanded Version),205040,False,0,0.376,0.912,1,-6.01,0,0.0664,0.263,0.000116,0.261,0.832,98.111,5
spotify:track:6nmVeODcBpsGKx5RPv003D,Feel Again,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,7qMPBaAnW5yQcTbqa4jwJU,Feel Again,185613,False,0,0.474,0.818,7,-7.513,0,0.0541,0.0243,3.56e-06,0.105,0.353,139.933,0
spotify:track:3GU3cgve2Tzbrxmjs121uE,Rainy Monday,Shiny Toy Guns,6UocZe4AprSYBvmn3J0oqY,7EJf2RoD8f2Tm7hzpwK4bQ,We Are Pilots,239800,False,36,0.414,0.784,0,-4.321,1,0.0353,0.00222,0.0,0.353,0.361,134.013,22
spotify:track:4AIYKuKYHRsBKWuvpmBt51,You Are The One,Shiny Toy Guns,6UocZe4AprSYBvmn3J0oqY,7EJf2RoD8f2Tm7hzpwK4bQ,We Are Pilots,270893,False,44,0.408,0.874,9,-2.996,0,0.0408,8.35e-05,0.0,0.417,0.182,141.978,12
spotify:track:0gbLfFlEyVHiKzlZIb0gce,How Far We've Come,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,0oFlNGmGpsFvvhBgnNPirh,Exile on Mainstream,212253,False,61,0.566,0.906,0,-5.092,1,0.0642,0.00452,0.0,0.21,0.787,83.0,11
spotify:track:7p1PhtGLjq0ISncRXBHqXY,Here Is Gone,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,0UccZZgelTAbbk3OSPZymO,Greatest Hits Volume One - The Singles,238333,False,43,0.351,0.74,1,-3.432,1,0.0318,0.000502,0.00144,0.107,0.218,102.124,6
spotify:track:4EwNG7uCvLEm5a6KgerCHf,Maps,Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,23YpPKzhIwTKxe3xnc1dbz,Fever To Tell (Explicit Version),219760,False,0,0.532,0.925,7,-5.964,1,0.074,0.0013,0.306,0.508,0.171,119.776,11
spotify:track:0eG5CqXwJpa5MBjYyg1lRm,Slide,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,0UccZZgelTAbbk3OSPZymO,Greatest Hits Volume One - The Singles,213200,False,53,0.371,0.845,8,-4.199,1,0.0399,0.00753,0.0,0.0556,0.471,112.198,13
spotify:track:5ZsPy9wHH733NlU6c4v2Hi,When It's Over - David Kahne Main,Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,7rq2iwU4TVxeZJbR4Gb2ht,Sugar Ray,217853,False,58,0.675,0.775,4,-5.772,1,0.0522,0.0387,0.0,0.383,0.933,99.945,0
spotify:track:6uNP8aOZphmhsYlOwRhNh1,Somewhere Only We Know,Keane,53A0W3U0s8diEn9RhXQhVz,4PD9RC7CU9xi7GIdzXoM9g,Somewhere Only We Know,238786,False,46,0.457,0.644,9,-5.317,1,0.0253,0.0794,1.1e-06,0.0796,0.381,172.232,25
spotify:track:3WpvCDpHLRGvD8i43GeuwW,Take Us Back,Alela Diane,2QIHd0B2VIKlmLyoq4lUr7,6RM6LbzY9Dgad363lxZY1y,To Be Still,285240,False,0,0.42,0.182,7,-11.272,1,0.0319,0.946,0.000444,0.108,0.35,156.451,7
spotify:track:6c8QH9FMFKj0ZgNeiyOx4v,Over My Head (Cable Car),The Fray,0zOcE3mg9nS6l3yxt1Y0bK,0NgiEbNqjo4ZqnSuMApXHz,Over My Head (Cable Car),236373,False,51,0.591,0.699,8,-5.221,1,0.0449,0.0204,0.0,0.0614,0.733,116.029,0
spotify:track:0OYcEfskah1egYHjYRvbg1,Shadow of the Day,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,2tlTBLz2w52rpGCLBGyGw6,Minutes to Midnight,290360,False,67,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,7
spotify:track:502X3BGNst24d1LUKkLh35,Blue (Da Ba Dee) - Extended Remix,Eiffel 65,64rxQRJsLgZwHHyWKB8fiF,1V1jkhcSHgQMX9zpl3dZtb,Europop,286666,False,0,0.824,0.978,7,-9.244,0,0.0616,0.236,0.000718,0.393,0.78,127.997,9
spotify:track:44ZyOh9wKqMskT18d0xBa2,Too Much Heaven,Eiffel 65,64rxQRJsLgZwHHyWKB8fiF,1V1jkhcSHgQMX9zpl3dZtb,Europop,319093,False,0,0.691,0.602,1,-12.101,1,0.0706,0.04,2.4e-06,0.0911,0.471,98.972,12
spotify:track:1TrUZnkxQtyuiSLzHv60y0,My Console,Eiffel 65,64rxQRJsLgZwHHyWKB8fiF,1V1jkhcSHgQMX9zpl3dZtb,Europop,255840,False,0,0.738,0.954,9,-9.056,1,0.0405,0.0402,7.78e-05,0.366,0.799,130.024,22
spotify:track:33yla0tdQbgxJ051hm2uel,Move Your Body,Eiffel 65,64rxQRJsLgZwHHyWKB8fiF,1V1jkhcSHgQMX9zpl3dZtb,Europop,270893,False,0,0.762,0.947,7,-9.667,1,0.0284,0.0903,0.415,0.413,0.961,129.987,22
spotify:track:2RQ3fWFZJJe4G5KkHEACww,Pinch Me,Barenaked Ladies,0dEvJpkqhrcn64d3oI8v79,5LXL7uNAFSmVpdGk4xW2Mc,Maroon,285160,False,58,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88e-05,0.056,0.794,95.349,22
spotify:track:4YkmvF9kPRR0HOOK5XUxjZ,The Cave,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,4EnpeGmIkEf8nAaBLLTBZn,Sigh No More,215626,False,0,0.593,0.507,4,-9.463,1,0.0386,0.0467,0.000101,0.0964,0.344,141.978,6
spotify:track:0PXWpNBYg52gABrn1qL1bD,Unwell - 2007 Remaster,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,0oFlNGmGpsFvvhBgnNPirh,Exile on Mainstream,237266,False,60,0.442,0.793,9,-5.152,1,0.0347,0.0456,0.0,0.328,0.437,80.985,0
spotify:track:414a7UjgozCezMUz6Ng70h,Maybe Tomorrow,Stereophonics,21UJ7PRWb3Etgsu99f8yo8,4tm2y6cW1crczFhkylSSHZ,Decade In The Sun - Best Of Stereophonics (Deluxe),273160,False,0,0.495,0.679,7,-5.976,0,0.0362,0.21,0.000167,0.354,0.542,80.9,7
spotify:track:5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,2noRn2Aes5aoNVsU6iWThc,Discovery,224693,False,72,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,22
spotify:track:3H3cOQ6LBLSvmcaV7QkZEu,Aerodynamic,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,2noRn2Aes5aoNVsU6iWThc,Discovery,212546,False,61,0.624,0.911,7,-7.482,1,0.0524,0.329,0.861,0.0727,0.135,122.902,0
spotify:track:4FH8xKyUcs9w04CP01uI6v,I Know You Too Well To Like You Anymore,Reel Big Fish,3bXhZFreBJF4QDUUiMmtZW,72eMAJyqlTHKt8onRAZPVO,Candy Coated Fury,265066,True,39,0.691,0.99,1,-1.507,1,0.0955,0.0396,0.0,0.313,0.646,112.946,22
spotify:track:6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,0mUEGMT2YlzCWGeWOJjBKD,Franz Ferdinand,237026,False,1,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,25
spotify:track:1EzeXGaZdqsA4Nst1AIAL2,Bullet With Butterfly Wings,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,09LdvC3k8ybEmyeiShUWw2,Mellon Collie And The Infinite Sadness,257706,False,0,0.389,0.705,10,-10.331,0,0.0553,5.01e-05,0.86,0.09,0.555,122.154,12
spotify:track:1FMm3wG5WOhi7js35KR7Ea,"You're Gonna Go Far, Kid",The Offspring,5LfGQac0EIXyAN8aUwmNAQ,3LhnJMmYkizRwyHdw8y0Qr,"Rise And Fall, Rage And Grace",177826,True,0,0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,27
spotify:track:4jrqkTSKcIUA7RN8SVa04W,Run - Revised Album Version,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,1t6v2wPeIEvmUmBxVCQRt5,Final Straw (Non-EU Version),356666,False,0,0.416,0.658,9,-5.249,0,0.0282,0.000456,3.16e-05,0.125,0.184,74.594,1
spotify:track:3HE50TVRquwXe9yv2HFoNL,Never Too Late,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,4ZDwEvXIKxWdwhAQK8ndBU,One-X,209333,False,71,0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,1
spotify:track:0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,2dIGnmEIy1WZIcZCFSj6i8,Plastic Beach,233866,False,78,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,0
spotify:track:2SiqlgLMfKQbczSMRp8drY,Into The Ocean,Blue October,1TJbmc7jTpw78GKCiMpvDh,6t6aBQ1OKqyK9c1nPJEWeX,Foiled,239946,False,60,0.758,0.606,0,-6.444,1,0.0325,0.282,0.0,0.144,0.361,107.95,22
spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym,Digital Love,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,2noRn2Aes5aoNVsU6iWThc,Discovery,301373,False,67,0.644,0.664,9,-8.398,1,0.0332,0.048,0.867,0.342,0.53,124.726,0
spotify:track:1FdU4oF88UOJwA9GYgognx,Diamond Eyes,Deftones,6Ghvu1VvMGScGpOUJBAHNH,4RQnFSkkZlA65Xxchhnaha,Diamond Eyes (Deluxe),188266,False,54,0.331,0.845,8,-4.876,1,0.0551,0.000109,0.000212,0.0758,0.468,153.484,22
spotify:track:0S0d7Qad5v7ZLQiAuwQxab,Kryptonite,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,3HKGB8wZqadLRJJYP59jJS,Modern Rock Number 1's,233933,False,0,0.544,0.877,11,-4.923,0,0.0279,0.00394,1.49e-05,0.158,0.533,99.027,0
spotify:track:3GVDjNUSJGFIUnf27cfVmb,Have A Nice Day - Decade In The Sun Version,Stereophonics,21UJ7PRWb3Etgsu99f8yo8,47q89rBTeAa2iC5vrrBrRh,Decade In The Sun - Best of Stereophonics (Deluxe Version),204306,False,8,0.494,0.786,4,-5.341,1,0.0434,0.0152,0.0,0.425,0.492,120.828,17
spotify:track:0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,2noRn2Aes5aoNVsU6iWThc,Discovery,320357,False,78,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,20
spotify:track:7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,0YvYmLBFFwYxgI4U9KKgUm,Gorillaz,340920,True,72,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,12
spotify:track:3urJUvRhgMrwydaTQFVEg9,Tear You Apart,She Wants Revenge,2zRt0sfxNnqI8gLR7d8gWt,0ikcvM61CScaAOSKHOralR,She Wants Revenge,284613,True,68,0.583,0.729,1,-6.645,0,0.0341,0.000522,1.47e-05,0.487,0.539,152.996,0
spotify:track:1UF0LHvbTWrgVuQOBiAIYP,Zombie,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,26efdtyQNksFb9dNR9W2wd,40ème Festival Interceltique de Lorient,308741,False,0,0.302,0.704,7,-6.851,1,0.0384,0.0174,0.00166,0.36,0.3,166.66,9
spotify:track:3ffJKEoVfbiSlDHztViu6O,Superman,Lazlo Bane,2jI9rHOuUAPJEULovOfgyB,3xJQ9AE6svPtENVepRvj4D,Scrubs,218813,False,31,0.535,0.79,6,-5.654,1,0.0375,0.07,6.12e-06,0.129,0.829,161.965,1
spotify:track:2nmL3Tb25nvkUnwjwmL0Sq,Inside the Fire,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,4TdIYEKiTCWlZ0tefxQAH8,The Studio Album Collection,231040,False,40,0.458,0.951,7,-7.321,1,0.0619,5.24e-05,0.129,0.0919,0.609,94.016,1
spotify:track:77rlwv75irCcg50920G04u,Apologize,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,2KSpGeDoNjqCKg6HL8LAyI,Dreaming Out Loud,185013,False,52,0.656,0.584,8,-6.034,1,0.0297,0.0371,0.0,0.0888,0.0993,117.999,0
spotify:track:2l57cfmCnOkwNX1tky02n1,Move Along,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,3PWEGZ6CYvXRnr0JCECsDe,Move Along,238880,False,68,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864,0
spotify:track:3CzOoYfw7mj5jMHGsJp9TG,I'm So Sick,Flyleaf,4IliztYDlfMvzQzbx50o60,0XvHcGX9MJXt9Cx1Iml7WS,Flyleaf (Re-Release),176160,False,0,0.434,0.961,2,-4.247,1,0.0974,8.45e-05,2.88e-06,0.0938,0.274,153.969,22
spotify:track:2MGpDu11Ute4wFJxaM7m0u,Fully Alive,Flyleaf,4IliztYDlfMvzQzbx50o60,0XvHcGX9MJXt9Cx1Iml7WS,Flyleaf (Re-Release),154133,False,0,0.454,0.947,5,-4.085,1,0.0841,0.0187,0.0,0.346,0.591,149.076,0
spotify:track:3hKJZU04zjmj7hrEZXpe8f,She Sells Sanctuary,The Cult,49DW3KvkyjHO35mK1JnSyS,28bzB67SoVNSMNcvHwiXlQ,Love,263000,False,0,0.55,0.777,7,-8.592,1,0.0296,6.65e-06,0.821,0.0872,0.346,139.577,22
spotify:track:7koCGMcz05yYlj6lfxIR8q,Fire Woman,The Cult,49DW3KvkyjHO35mK1JnSyS,63OBcEi1BZqY1nApYSHu4n,Sonic Temple,311026,False,0,0.49,0.791,7,-9.172,1,0.037,0.000179,0.00186,0.245,0.486,132.055,3
spotify:track:4ijNab1GM0JSZoe0I2KCOd,Cuts You Up,Peter Murphy,7zeHJIIfNStVfxlbT72UwY,4evNdyZjrJGLHWf2azyaCh,Deep,327133,False,0,0.63,0.806,4,-10.728,0,0.0412,0.0228,0.00515,0.135,0.802,134.467,0
spotify:track:2uSzg26XVxXnGiFBBU5KGW,Enjoy The Silence,Lacuna Coil,4OAddazJM576euUnFSvXSL,0fFmwlH6vhN010gDmyBHWw,Karmacode,245586,False,0,0.498,0.663,11,-6.882,0,0.0284,0.000939,0.0485,0.21,0.0989,112.984,9
spotify:track:0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,Green Day,7oPftvlwr6VrsViSDV7fJY,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,493400,True,71,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,0
spotify:track:58KPPL1AdLHMvR2O2PZejr,Jesus of Suburbia,Green Day,7oPftvlwr6VrsViSDV7fJY,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,548253,True,66,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,5
spotify:track:4ImIJRZNJhNQLLdUFSYJoS,Down with the Sickness,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,07w0hGS9XUdFsPBvDHy16y,The Sickness (10th Anniversary Edition),278706,True,67,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,29
spotify:track:1HrEnf8mgS1Grlf0PKjDCO,Indestructible,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,4TdIYEKiTCWlZ0tefxQAH8,The Studio Album Collection,278026,False,43,0.43,0.966,8,-4.605,1,0.0733,0.000209,0.123,0.371,0.524,179.956,9
spotify:track:4ClGNWLK9vZMBtO0CpnyOE,Land of Confusion,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0Te7OvzuUMnbsqCneIDUm6,Ten Thousand Fists,287066,False,64,0.553,0.991,8,-3.703,1,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,2
spotify:track:5hkgrWxkobGtg30I7DsfVu,Ten Thousand Fists,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0Te7OvzuUMnbsqCneIDUm6,Ten Thousand Fists,212040,False,65,0.54,0.977,1,-3.409,1,0.0876,2.55e-05,0.0588,0.0533,0.211,106.907,9
spotify:track:2ZTIw0fZhFp3nnvF41nvVc,Rebel Yell - Remastered,Billy Idol,7lzordPuZEXxwt9aoVZYmG,1gTvJG5YnrTiwr0uDuzaoA,Greatest Hits,286840,False,64,0.534,0.694,9,-9.296,0,0.0472,0.000466,0.0485,0.155,0.45,166.791,11
spotify:track:029Q1AJFCWz3g5k2UV1O46,White Wedding - Pt. 1 / Remastered 2002,Billy Idol,7lzordPuZEXxwt9aoVZYmG,0dvStBuexp9Chq1hg3Yjes,The Very Best Of Billy Idol: Idolize Yourself,253280,False,35,0.65,0.826,9,-6.107,1,0.0361,0.016,0.00163,0.334,0.764,147.341,2
spotify:track:1fzJyTCKeZuTSLByCsLRHl,Safe And Sound,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,0oGhveAbsimFjFVF5aIkjW,In A Tidal Wave Of Mystery,193226,False,56,0.649,0.807,0,-4.834,1,0.0301,0.000178,0.0074,0.0599,0.816,117.964,0
spotify:track:70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,0C0XlULifJtAgn6ZNCW2eu,4o3RJndRhHxkieQzQGhmbw,Sam's Town,220426,False,78,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,21
spotify:track:2mzuAU3JdBAYIdpFb1znOR,Re: Your Brains,Jonathan Coulton,292sg99iIOc93zcd30r4Oz,0eW4vkDVxqS4U60ExzsKhR,JoCo Looks Back,272280,False,31,0.596,0.576,0,-6.941,1,0.0267,0.324,0.0,0.202,0.468,80.035,0
spotify:track:2chEZfdAqJvlw9dM3hAU6p,The Future Soon,Jonathan Coulton,292sg99iIOc93zcd30r4Oz,0eW4vkDVxqS4U60ExzsKhR,JoCo Looks Back,230320,False,37,0.594,0.723,2,-6.571,1,0.0276,0.0304,0.0,0.0877,0.511,100.002,9
spotify:track:1rIFZk9tTUtHP3vULR5wXe,Code Monkey,Jonathan Coulton,292sg99iIOc93zcd30r4Oz,0eW4vkDVxqS4U60ExzsKhR,JoCo Looks Back,190560,False,32,0.569,0.612,4,-6.333,1,0.0423,0.0842,0.0,0.0858,0.78,159.938,21
spotify:track:0dEIca2nhcxDUV8C5QkPYb,Give Life Back to Music,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,4m2880jivSbbyEGAKfITCa,Random Access Memories,275386,False,62,0.788,0.616,9,-10.671,0,0.0337,0.00286,0.549,0.0952,0.696,119.037,29
spotify:track:36c4JohayB9qd64eidQMBi,Doin' it Right (feat. Panda Bear),Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,4m2880jivSbbyEGAKfITCa,Random Access Memories,251293,False,63,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,22
spotify:track:3tehrxZR8eaANHov4cEctL,Smack My Bitch Up,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,2NkwB9shQioKcbNhPf2EbP,The Fat of the Land - Expanded Edition,342733,True,0,0.607,0.993,10,-4.511,0,0.148,0.00314,0.593,0.112,0.229,136.208,24
spotify:track:5rDy3kaQcVp4P6NAhjTsih,The Metal,Tenacious D,1XpDYCrUJnvCo9Ez6yeMWh,3sJmNnN5fpMYwRMz2emXqN,The Pick of Destiny,165960,False,16,0.613,0.93,2,-4.116,1,0.131,0.00301,0.00119,0.535,0.352,112.213,12
